Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
3764,HR,32,43321,3,7,82,No
3765,Sales,42,45909,10,8,96,Yes
3766,Finance,27,64699,10,8,83,Yes
3767,Marketing,33,70307,8,7,86,Yes
3768,Finance,31,69903,6,7,81,Yes
3769,IT,27,50164,7,10,77,No
3770,Finance,33,41145,3,10,93,No
3771,Finance,29,43923,4,6,94,No
3772,Marketing,31,54566,8,8,84,Yes
3773,IT,30,48303,9,7,54,No
3774,IT,44,75984,4,9,57,No
3775,Marketing,40,73654,4,7,76,No
3776,HR,33,79955,9,6,89,Yes
3777,IT,33,37868,10,8,72,No
3778,Finance,37,74649,7,9,71,No
3779,Sales,38,58352,10,9,52,No
3780,IT,26,46689,2,10,76,No
3781,IT,35,70243,7,7,71,No
3782,Sales,26,46366,2,7,52,No
3783,Sales,31,51000,3,6,74,No
3784,IT,23,55101,9,9,93,Yes
3785,Marketing,33,61794,4,7,78,No
3786,Sales,37,78858,1,6,61,No
3787,Sales,45,61997,7,6,53,No
3788,Sales,33,46495,5,9,61,No
3789,HR,33,75431,1,9,63,No
3790,HR,43,68970,1,10,98,No
3791,Finance,27,76599,10,9,53,No
3792,Finance,43,77073,6,10,83,Yes
3793,Sales,42,66490,10,9,80,No
3794,Marketing,24,65079,7,8,69,No
3795,HR,31,66452,2,7,99,No
3796,Sales,38,46711,5,8,66,No
3797,HR,26,56443,7,6,88,Yes
3798,Marketing,31,57662,5,7,75,No
3799,Marketing,26,39950,8,8,82,Yes
3800,HR,30,68201,10,7,99,Yes
3801,Finance,30,77835,4,8,96,No
3802,Finance,25,64069,7,10,75,No
3803,HR,41,62541,6,10,83,Yes
3804,HR,44,66211,9,7,70,No
3805,Marketing,44,51856,6,6,70,No
3806,Sales,44,35507,10,6,91,Yes
3807,Finance,44,70662,4,7,57,No
3808,Marketing,33,61404,2,10,82,No
3809,Marketing,43,43675,3,8,93,No
3810,Marketing,38,64482,10,6,97,Yes
3811,HR,25,56226,3,10,76,No
3812,Finance,34,73070,1,10,56,No
3813,Sales,25,41661,8,10,51,No
3814,Finance,36,56044,5,10,86,No
3815,Marketing,44,46599,8,8,87,Yes
3816,Marketing,38,72501,10,6,87,Yes
3817,IT,37,38749,6,8,78,No
3818,Marketing,27,63967,3,6,50,No
3819,Finance,44,54272,8,9,59,No
3820,Marketing,28,50010,4,9,100,No
3821,Marketing,28,50100,4,7,51,No
3822,Marketing,26,59081,8,6,72,No
3823,Sales,32,72492,2,7,98,No
3824,Marketing,40,36858,1,10,91,No
3825,HR,34,59598,1,7,84,No
3826,Marketing,39,78340,4,10,72,No
3827,Marketing,25,69401,7,10,98,Yes
3828,Finance,32,40033,4,7,99,No
3829,Marketing,40,49725,2,6,91,No
3830,Marketing,37,46431,7,7,77,No
3831,HR,27,52562,10,10,50,No
3832,HR,34,73807,3,7,59,No
3833,HR,22,47164,3,7,64,No
3834,Marketing,31,44547,3,6,94,No
3835,Marketing,43,67567,2,6,80,No
3836,Finance,28,61993,2,8,99,No
3837,Finance,39,64361,2,7,59,No
3838,HR,44,62293,10,6,61,No
3839,Finance,31,56601,10,10,100,Yes
3840,Finance,41,45238,4,7,97,No
3841,Finance,29,76431,7,6,96,Yes
3842,IT,28,53722,3,6,65,No
3843,Finance,39,38069,9,6,84,Yes
3844,HR,32,63134,6,7,64,No
3845,HR,23,71955,5,10,66,No
3846,Marketing,27,79941,10,8,74,No
3847,Sales,37,55610,2,7,77,No
3848,IT,35,37604,2,7,54,No
3849,Sales,37,59619,6,8,86,Yes
3850,Marketing,28,66248,6,8,76,No
3851,Sales,43,63034,4,10,95,No
3852,Sales,41,40311,8,7,73,No
3853,Sales,23,62254,9,8,93,Yes
3854,Sales,32,77749,8,8,90,Yes
3855,Sales,26,52317,3,6,66,No
3856,HR,29,35903,6,7,69,No
3857,IT,35,74101,3,7,63,No
3858,Marketing,34,72876,7,8,65,No
3859,IT,32,76032,6,10,73,No
3860,HR,37,50112,1,8,91,No
3861,HR,39,74766,5,10,72,No
3862,IT,34,66850,7,7,50,No
3863,HR,30,50454,4,9,84,No
3864,Sales,30,44978,4,7,92,No
3865,HR,30,58415,3,6,99,No
3866,IT,26,42552,3,8,97,No
3867,Sales,28,40578,8,8,67,No
3868,Finance,44,63799,2,8,53,No
3869,Finance,31,76981,5,7,57,No
3870,Marketing,38,43770,10,7,90,Yes
3871,HR,26,68829,10,8,100,Yes
3872,HR,28,62245,2,10,77,No
3873,Marketing,35,79373,3,9,62,No
3874,Sales,35,41955,9,10,91,Yes
3875,Finance,26,44123,9,7,91,Yes
3876,Sales,45,38215,1,9,75,No
3877,Marketing,36,52316,5,7,63,No
3878,Marketing,37,78011,10,9,74,No
3879,HR,26,35587,5,10,83,No
3880,HR,27,45400,7,9,58,No
3881,Marketing,29,60605,6,9,80,No
3882,Marketing,41,50769,4,7,94,No
3883,Finance,30,51712,1,7,79,No
3884,Finance,34,39204,1,7,97,No
3885,Sales,31,68602,10,7,84,Yes
3886,Marketing,35,55958,5,9,85,No
3887,IT,37,73306,3,10,98,No
3888,IT,45,41526,9,6,86,Yes
3889,Sales,40,73314,4,8,51,No
3890,IT,32,66298,6,8,51,No
3891,HR,35,43274,10,8,64,No
3892,IT,25,63216,8,6,61,No
3893,IT,24,67971,10,8,65,No
3894,Sales,35,65178,8,7,50,No
3895,IT,38,59148,6,9,64,No
3896,Marketing,39,76485,3,6,60,No
3897,Marketing,23,53834,3,9,51,No
3898,Marketing,24,66820,9,8,88,Yes
3899,HR,34,49226,6,10,90,Yes
3900,IT,37,74762,5,7,87,No
3901,Sales,25,44586,4,10,71,No
3902,Marketing,22,54310,2,6,52,No
3903,HR,26,59984,9,6,74,No
3904,Marketing,31,67310,3,9,62,No
3905,Sales,26,41903,9,10,75,No
3906,IT,33,51277,8,10,89,Yes
3907,HR,38,73345,5,9,75,No
3908,Marketing,40,59933,4,7,82,No
3909,Finance,39,39462,8,6,63,No
3910,Marketing,30,57098,10,9,78,No
3911,HR,43,53478,4,10,82,No
3912,HR,24,76687,2,10,58,No
3913,Marketing,36,61198,2,6,79,No
3914,Finance,30,66797,9,9,55,No
3915,HR,25,71037,4,6,94,No
3916,IT,22,60013,6,10,71,No
3917,Marketing,26,47209,9,10,58,No
3918,Finance,23,36469,10,8,72,No
3919,HR,24,74871,3,8,60,No
3920,Marketing,44,60723,4,10,64,No
3921,Marketing,38,40839,6,8,64,No
3922,Finance,31,75157,2,6,69,No
3923,Finance,22,64170,9,8,84,Yes
3924,Finance,43,57403,10,6,78,No
3925,Finance,38,58483,5,7,74,No
3926,HR,38,41138,6,7,72,No
3927,HR,35,51230,7,7,51,No
3928,HR,27,70194,6,7,84,Yes
3929,Finance,44,79664,8,10,68,No
3930,HR,37,69242,1,10,91,No
3931,Sales,31,66064,8,6,72,No
3932,IT,31,68603,2,8,94,No
3933,HR,22,53507,2,7,67,No
3934,HR,37,74476,3,9,94,No
3935,Sales,41,63411,5,10,54,No
3936,IT,36,77691,9,6,62,No
3937,Marketing,31,65360,2,6,76,No
3938,HR,28,64348,6,7,67,No
3939,HR,26,47787,7,7,56,No
3940,HR,22,48189,9,9,54,No
3941,Marketing,34,44618,2,7,91,No
3942,Marketing,22,63614,6,7,78,No
3943,Sales,35,67097,8,8,92,Yes
3944,Sales,26,78833,7,6,61,No
3945,IT,33,64168,7,6,88,Yes
3946,Finance,44,56328,3,8,56,No
3947,HR,41,38855,10,10,50,No
3948,IT,28,65250,5,10,72,No
3949,Finance,38,51775,8,8,51,No
3950,Marketing,37,78521,3,10,88,No
3951,Sales,22,52816,8,6,63,No
3952,Finance,39,55232,10,8,100,Yes
3953,Finance,36,61803,9,10,90,Yes
3954,HR,23,77154,1,8,73,No
3955,Marketing,22,50226,9,6,51,No
3956,Sales,38,51256,4,9,62,No
3957,Sales,31,61063,7,7,73,No
3958,Finance,36,42489,5,10,77,No
3959,Sales,44,62163,2,7,60,No
3960,Marketing,35,75422,10,10,64,No
3961,HR,24,51800,6,6,58,No
3962,Sales,42,75564,7,10,80,No
3963,Finance,42,35990,1,6,81,No
3964,Sales,35,73455,9,6,57,No
3965,Finance,30,74245,10,7,97,Yes
3966,Marketing,36,35646,4,7,62,No
3967,Marketing,28,75565,1,6,61,No
3968,Finance,24,53468,3,6,69,No
3969,HR,24,40603,2,10,98,No
3970,Sales,42,38901,7,8,55,No
3971,Marketing,45,35471,9,6,95,Yes
3972,Sales,43,39367,1,8,79,No
3973,Sales,27,35289,1,10,95,No
3974,Sales,24,37624,1,10,67,No
3975,IT,44,65075,4,8,85,No
3976,IT,25,41287,10,8,73,No
3977,IT,24,55357,6,10,54,No
3978,Marketing,44,78794,1,8,56,No
3979,Marketing,35,47361,7,9,74,No
3980,Finance,25,55104,8,9,76,No
3981,Marketing,28,78910,2,6,85,No
3982,Finance,34,35209,9,9,58,No
3983,IT,32,36502,10,6,72,No
3984,HR,36,35385,8,9,84,Yes
3985,Marketing,41,76556,5,7,79,No
3986,Sales,25,52465,5,10,91,No
3987,Finance,25,53944,5,8,96,No
3988,IT,43,41846,9,9,94,Yes
3989,Finance,23,68712,1,9,54,No
3990,Marketing,34,62608,6,8,86,Yes
3991,IT,36,43485,9,9,89,Yes
3992,HR,43,76141,3,9,77,No
3993,HR,26,43710,6,10,52,No
3994,IT,44,45125,2,10,65,No
3995,HR,37,60460,4,9,62,No
3996,IT,23,70943,6,10,78,No
3997,Marketing,41,61719,6,6,82,Yes
3998,Finance,38,65703,9,10,65,No
3999,Marketing,45,54491,9,6,91,Yes
4000,Marketing,28,63745,3,9,58,No
4001,IT,30,76091,1,8,77,No
4002,Sales,35,64104,1,6,64,No
4003,Sales,31,69992,2,6,79,No
4004,HR,38,37723,10,6,94,Yes
4005,Sales,43,45975,7,7,88,Yes
4006,HR,39,40014,2,6,97,No
4007,Marketing,22,49615,3,6,81,No
4008,HR,29,73110,10,10,59,No
4009,Marketing,35,62059,3,7,53,No
4010,HR,24,43677,9,6,76,No
4011,Finance,35,36215,9,8,67,No
4012,Sales,41,42224,6,10,78,No
4013,IT,34,63517,1,9,93,No
4014,Marketing,27,54180,5,10,95,No
4015,Sales,24,70295,1,6,77,No
4016,IT,42,74146,10,9,90,Yes
4017,Sales,22,39256,3,9,71,No
4018,Marketing,40,36196,8,9,55,No
4019,Finance,25,58381,1,10,84,No
4020,HR,23,41714,6,7,85,Yes
4021,IT,35,44797,3,8,51,No
4022,Finance,25,46134,1,8,61,No
4023,Marketing,40,69258,4,7,52,No
4024,Finance,38,36071,2,8,66,No
4025,Sales,23,79593,7,8,83,Yes
4026,HR,23,65522,9,9,54,No
4027,Sales,39,55455,4,7,70,No
4028,HR,38,48914,9,6,50,No
4029,IT,29,63869,1,7,76,No
4030,Finance,29,46143,5,7,85,No
4031,IT,42,79849,3,8,72,No
4032,IT,33,75356,10,9,66,No
4033,Finance,40,74799,7,10,86,Yes
4034,Marketing,35,50740,6,9,70,No
4035,Sales,36,48239,7,7,70,No
4036,Marketing,43,62472,9,7,99,Yes
4037,IT,28,39577,3,10,56,No
4038,Sales,44,66306,5,10,61,No
4039,Finance,35,35348,3,8,74,No
4040,IT,25,65531,7,6,96,Yes
4041,IT,27,37024,1,6,99,No
4042,Sales,40,70914,9,10,84,Yes
4043,HR,35,38441,8,9,74,No
4044,Sales,43,65594,2,7,58,No
4045,HR,43,44953,4,7,93,No
4046,HR,32,65468,2,8,82,No
4047,Marketing,32,54079,1,7,94,No
4048,IT,31,65438,1,8,50,No
4049,Sales,29,53521,5,7,67,No
4050,Sales,32,53025,7,8,76,No
4051,IT,30,58954,1,9,89,No
4052,Marketing,35,50169,5,10,96,No
4053,Finance,36,50331,9,9,51,No
4054,HR,38,54615,1,7,90,No
4055,Finance,39,79755,7,8,74,No
4056,Sales,41,45557,1,9,73,No
4057,Marketing,41,71995,2,10,94,No
4058,IT,41,57477,7,10,69,No
4059,IT,42,68826,8,8,57,No
4060,HR,45,51581,3,6,60,No
4061,Marketing,22,42091,1,6,69,No
4062,Marketing,26,49684,7,9,62,No
4063,Sales,39,38340,6,7,69,No
4064,Finance,33,46092,6,10,70,No
4065,HR,24,71029,5,10,57,No
4066,IT,23,37025,10,8,81,Yes
4067,Sales,34,42729,8,7,70,No
4068,Marketing,32,64396,2,6,61,No
4069,Sales,29,38663,5,10,62,No
4070,HR,30,58647,1,8,81,No
4071,IT,23,69452,3,9,56,No
4072,Sales,32,41870,2,8,69,No
4073,Sales,35,45465,3,7,71,No
4074,Marketing,34,43264,2,7,100,No
4075,Marketing,25,45718,6,6,60,No
4076,HR,29,74713,5,8,80,No
4077,Sales,26,39239,4,7,78,No
4078,Finance,32,35074,8,10,56,No
4079,IT,37,58291,9,8,89,Yes
4080,HR,22,41615,1,6,65,No
4081,HR,35,36782,10,8,57,No
4082,Finance,43,60352,7,8,70,No
4083,Marketing,38,73617,3,6,93,No
4084,Finance,42,41467,3,10,52,No
4085,Sales,25,69881,1,10,70,No
4086,Sales,35,74287,5,9,67,No
4087,Finance,37,48769,5,7,62,No
4088,Sales,40,74779,7,7,78,No
4089,Finance,43,60568,7,8,63,No
4090,Finance,39,52961,10,6,98,Yes
4091,Sales,36,66068,3,8,51,No
4092,IT,44,61965,5,6,69,No
4093,Finance,23,73182,8,7,62,No
4094,Finance,37,76386,1,10,66,No
4095,Marketing,39,46036,6,8,86,Yes
4096,HR,43,77629,10,7,91,Yes
4097,Sales,31,35895,10,6,69,No
4098,Marketing,24,35182,2,10,68,No
4099,IT,22,43570,5,7,56,No
4100,IT,27,75457,6,9,79,No
4101,Sales,41,53117,2,6,86,No
4102,Finance,42,70974,5,9,65,No
4103,Finance,33,52736,9,8,81,Yes
4104,Finance,29,58272,8,8,53,No
4105,Finance,34,58007,3,9,94,No
4106,Sales,29,63762,9,7,69,No
4107,HR,28,69072,3,8,63,No
4108,HR,27,63296,4,8,88,No
4109,HR,24,62375,10,9,64,No
4110,HR,25,50421,2,7,73,No
4111,HR,22,44611,8,6,54,No
4112,Marketing,42,53102,7,6,62,No
4113,Finance,38,67211,2,8,100,No
4114,IT,32,46402,2,10,99,No
4115,HR,32,55380,8,6,50,No
4116,HR,24,46501,6,10,61,No
4117,IT,45,74282,1,9,69,No
4118,IT,45,47622,7,10,81,Yes
4119,Marketing,23,46118,1,7,89,No
4120,HR,24,54266,4,8,60,No
4121,HR,34,60219,5,10,68,No
4122,Marketing,39,73736,9,7,58,No
4123,Sales,41,65112,6,9,83,Yes
4124,IT,24,78506,1,9,50,No
4125,HR,24,47017,8,7,96,Yes
4126,HR,43,65131,3,10,68,No
4127,Marketing,34,61415,6,9,70,No
4128,Marketing,26,59983,3,6,88,No
4129,HR,39,53571,8,6,95,Yes
4130,HR,32,46771,4,9,72,No
4131,Finance,32,67831,3,10,72,No
4132,Marketing,35,36485,10,10,98,Yes
4133,Marketing,28,43780,8,8,79,No
4134,Finance,33,79780,2,6,96,No
4135,Marketing,28,65755,3,9,52,No
4136,IT,44,48911,10,7,68,No
4137,Marketing,39,52903,7,9,69,No
4138,HR,31,74896,1,10,98,No
4139,Sales,38,67444,5,9,100,No
4140,Finance,42,67001,5,10,100,No
4141,Marketing,42,69173,3,6,97,No
4142,Sales,45,44377,9,7,53,No
4143,Marketing,38,76098,6,8,65,No
4144,Sales,31,46562,4,10,67,No
4145,Sales,24,41642,5,7,57,No
4146,Marketing,37,72145,6,6,96,Yes
4147,HR,42,46845,5,10,75,No
4148,HR,38,64354,9,8,56,No
4149,IT,31,54576,5,7,75,No
4150,HR,39,38469,3,8,92,No
4151,HR,43,46504,4,6,66,No
4152,Sales,27,58353,2,9,55,No
4153,Sales,42,61018,4,10,60,No
4154,IT,22,68431,4,8,72,No
4155,Marketing,41,67695,10,9,53,No
4156,HR,36,46699,2,10,94,No
4157,IT,39,39248,2,7,85,No
4158,IT,26,75690,10,9,89,Yes
4159,IT,30,64723,9,6,56,No
4160,Finance,34,52312,2,9,98,No
4161,HR,39,74386,9,9,94,Yes
4162,Sales,23,52828,1,8,59,No
4163,Marketing,34,37719,6,10,78,No
4164,Sales,30,67591,9,7,68,No
4165,IT,45,43958,7,7,83,Yes
4166,HR,38,53728,9,7,93,Yes
4167,Marketing,34,53301,9,9,59,No
4168,Sales,38,69624,3,7,78,No
4169,Finance,23,37527,9,7,59,No
4170,Finance,32,37050,2,8,62,No
4171,HR,30,78078,5,10,100,No
4172,Finance,41,62322,1,7,63,No
4173,Finance,43,52874,2,8,78,No
4174,Sales,27,48668,5,7,68,No
4175,IT,28,76935,8,8,85,Yes
4176,Marketing,33,38141,8,10,99,Yes
4177,Marketing,24,71986,4,7,69,No
4178,HR,35,68300,10,6,68,No
4179,Sales,38,55249,9,8,53,No
4180,IT,24,76138,6,7,54,No
4181,HR,28,36919,7,10,88,Yes
4182,IT,45,35247,8,10,55,No
4183,IT,40,52931,8,7,68,No
4184,Finance,35,37288,5,7,58,No
4185,Marketing,34,48608,1,10,60,No
4186,Marketing,41,62314,4,8,90,No
4187,HR,40,43310,6,8,75,No
4188,Marketing,45,57765,9,10,63,No
4189,HR,39,39578,4,9,59,No
4190,HR,44,43408,4,9,62,No
4191,Marketing,22,36053,4,6,72,No
4192,Marketing,44,55911,3,7,95,No
4193,Marketing,41,42476,1,7,66,No
4194,HR,40,39949,3,9,69,No
4195,Finance,38,49832,6,10,68,No
4196,IT,23,78970,7,9,72,No
4197,Finance,32,55370,1,6,66,No
4198,Finance,41,36150,3,6,63,No
4199,Finance,42,35495,2,9,64,No
4200,Finance,41,79158,6,7,96,Yes
4201,HR,39,65481,2,6,99,No
4202,HR,42,72231,5,8,57,No
4203,IT,22,44865,9,7,100,Yes
4204,Marketing,28,73771,2,9,65,No
4205,Marketing,35,45869,3,10,96,No
4206,Sales,33,74213,2,10,56,No
4207,HR,28,36231,4,10,69,No
4208,Finance,41,56057,2,8,81,No
4209,IT,26,59567,8,10,79,No
4210,Finance,43,38731,3,9,91,No
4211,IT,35,36566,10,8,89,Yes
4212,Sales,28,54097,1,7,95,No
4213,Marketing,36,60525,9,9,73,No
4214,IT,29,47342,4,9,86,No
4215,Marketing,24,35422,2,8,94,No
4216,Finance,36,78276,2,7,58,No
4217,Sales,28,35240,1,8,75,No
4218,Marketing,36,63348,10,8,59,No
4219,Finance,40,68328,4,10,86,No
4220,Finance,25,62772,2,10,100,No
4221,HR,31,37432,2,8,93,No
4222,HR,44,36028,4,6,93,No
4223,Finance,30,65838,5,6,57,No
4224,HR,34,78393,3,8,84,No
4225,HR,36,45220,6,7,94,Yes
4226,HR,32,38860,2,8,59,No
4227,Finance,33,54398,2,6,80,No
4228,IT,25,37987,10,6,56,No
4229,Marketing,31,46450,3,10,58,No
4230,HR,26,57482,8,8,51,No
4231,IT,39,63454,3,8,67,No
4232,Marketing,23,73106,3,8,68,No
4233,HR,39,52181,9,7,84,Yes
4234,Marketing,34,60268,10,10,91,Yes
4235,IT,28,68310,6,9,70,No
4236,Sales,40,41956,8,6,75,No
4237,Sales,31,67979,9,8,86,Yes
4238,IT,39,36666,8,7,65,No
4239,Sales,34,36907,7,10,53,No
4240,Sales,41,42529,5,9,59,No
4241,Finance,29,38173,7,7,96,Yes
4242,Marketing,43,76877,7,7,71,No
4243,Marketing,33,53482,3,9,67,No
4244,Finance,29,45128,4,9,82,No
4245,Finance,30,35227,9,6,54,No
4246,Finance,45,59307,5,10,85,No
4247,Finance,44,53957,3,9,78,No
4248,IT,28,73878,2,9,73,No
4249,Marketing,41,74756,6,6,81,Yes
4250,HR,39,79072,8,9,97,Yes
4251,Marketing,45,38611,7,9,68,No
4252,HR,31,37022,5,10,82,No
4253,HR,31,51323,9,8,85,Yes
4254,Sales,33,66596,2,8,68,No
4255,Finance,40,51936,4,8,73,No
4256,Sales,25,58918,1,9,75,No
4257,Sales,42,39545,5,6,51,No
4258,HR,37,69207,3,8,66,No
4259,Sales,40,67635,7,7,72,No
4260,Marketing,25,53114,3,8,85,No
4261,Sales,42,47703,1,8,91,No
4262,Sales,24,65574,8,7,73,No
4263,HR,24,75579,8,6,59,No
4264,IT,36,57316,4,8,100,No
4265,Marketing,39,39247,7,7,69,No
4266,IT,28,50592,8,8,87,Yes
4267,Finance,38,73287,1,9,79,No
4268,Sales,35,46954,1,9,50,No
4269,Finance,22,63921,2,6,83,No
4270,Sales,24,62988,1,9,85,No
4271,Sales,32,63204,10,6,73,No
4272,Marketing,45,55694,2,7,99,No
4273,Finance,42,61395,6,6,99,Yes
4274,Finance,39,44705,6,10,83,Yes
4275,HR,38,57046,6,9,96,Yes
4276,HR,41,76909,10,7,90,Yes
4277,Marketing,43,60655,4,10,100,No
4278,Sales,25,54415,8,6,84,Yes
4279,IT,41,55713,9,7,73,No
4280,Sales,27,66131,6,6,61,No
4281,IT,31,67707,1,10,57,No
4282,Marketing,27,38428,8,7,99,Yes
4283,HR,26,67080,9,8,86,Yes
4284,Sales,28,52938,6,9,99,Yes
4285,IT,23,71058,1,7,50,No
4286,Sales,28,44801,1,8,77,No
4287,Marketing,27,55458,1,10,87,No
4288,IT,29,49332,5,8,63,No
4289,IT,39,41029,6,9,76,No
4290,Marketing,32,68859,3,9,99,No
4291,Marketing,37,39044,1,9,93,No
4292,HR,40,49681,7,10,74,No
4293,HR,33,54489,8,6,99,Yes
4294,HR,27,51932,9,6,58,No
4295,HR,37,55772,2,7,57,No
4296,IT,28,65542,2,10,62,No
4297,Finance,23,66370,3,10,59,No
4298,Finance,45,57805,3,9,70,No
4299,Marketing,32,42208,3,7,69,No
4300,IT,33,62772,10,8,60,No
4301,Marketing,37,68834,2,6,69,No
4302,Finance,26,48429,7,7,94,Yes
4303,Sales,29,40572,1,8,74,No
4304,Finance,26,79797,1,9,62,No
4305,HR,35,50791,10,8,64,No
4306,IT,38,50989,4,9,99,No
4307,Sales,24,72892,5,10,54,No
4308,Sales,40,39901,5,8,82,No
4309,Marketing,24,39860,7,9,56,No
4310,IT,33,40747,9,6,62,No
4311,IT,45,71427,8,9,78,No
4312,Sales,33,47671,10,8,50,No
4313,Marketing,26,78996,3,7,79,No
4314,Finance,31,56921,10,10,75,No
4315,HR,25,57527,4,6,59,No
4316,Sales,45,63560,9,10,71,No
4317,HR,25,41577,3,10,52,No
4318,Finance,29,49664,1,7,96,No
4319,IT,28,60675,3,10,60,No
4320,IT,23,47046,2,7,72,No
4321,Finance,41,61678,7,7,59,No
4322,Finance,42,38270,6,6,71,No
4323,Marketing,27,77199,9,6,68,No
4324,IT,42,57304,1,9,87,No
4325,IT,44,53852,7,10,97,Yes
4326,Marketing,22,56736,3,8,69,No
4327,Marketing,24,35544,10,10,83,Yes
4328,HR,39,44086,3,6,58,No
4329,HR,28,40508,7,10,58,No
4330,Marketing,22,64460,7,7,76,No
4331,HR,42,39585,8,8,67,No
4332,Finance,26,44782,2,6,66,No
4333,IT,30,72474,3,8,79,No
4334,Marketing,26,39446,10,10,59,No
4335,Sales,37,69637,1,6,73,No
4336,Finance,43,48619,6,7,57,No
4337,Sales,35,65357,7,8,79,No
4338,Sales,36,44906,9,10,66,No
4339,HR,41,68199,8,6,70,No
4340,IT,22,49554,8,7,80,No
4341,Marketing,30,43625,10,8,88,Yes
4342,HR,38,57789,2,10,96,No
4343,Sales,23,75517,10,10,78,No
4344,Finance,42,35212,5,10,66,No
4345,HR,37,35639,10,7,64,No
4346,Finance,40,63711,9,10,83,Yes
4347,IT,33,67265,1,9,54,No
4348,Marketing,24,44992,9,6,83,Yes
4349,Marketing,38,43116,2,7,73,No
4350,Marketing,38,49186,6,7,85,Yes
4351,Marketing,45,61631,10,8,93,Yes
4352,Finance,36,51789,7,10,59,No
4353,IT,30,43749,2,8,82,No
4354,Marketing,34,68586,10,9,87,Yes
4355,Marketing,27,59111,9,8,88,Yes
4356,Sales,39,44135,6,10,95,Yes
4357,Sales,24,68897,8,9,62,No
4358,HR,30,79858,4,6,100,No
4359,Sales,41,38431,4,9,65,No
4360,Finance,26,64968,3,8,61,No
4361,Sales,37,37749,1,9,77,No
4362,Marketing,41,62216,7,6,98,Yes
4363,IT,40,45032,5,10,57,No
4364,Sales,38,56845,3,10,56,No
4365,Sales,26,69896,5,9,94,No
4366,Finance,32,65077,3,7,65,No
4367,IT,41,67470,7,10,82,Yes
4368,Sales,41,37048,2,10,70,No
4369,Marketing,37,57470,8,9,61,No
4370,Marketing,27,40201,6,9,55,No
4371,Sales,24,69410,7,9,76,No
4372,Sales,39,52552,7,7,54,No
4373,IT,37,58446,7,10,91,Yes
4374,Sales,22,44845,6,7,76,No
4375,Marketing,30,46052,9,6,75,No
4376,Finance,26,69086,7,9,70,No
4377,IT,39,41717,8,10,56,No
4378,Marketing,29,44550,9,10,54,No
4379,IT,23,46430,10,8,51,No
4380,HR,36,61521,10,6,55,No
4381,Sales,34,43967,7,10,92,Yes
4382,IT,28,65615,4,10,82,No
4383,Sales,29,69080,5,6,86,No
4384,IT,35,42841,2,6,100,No
4385,IT,22,57669,8,6,86,Yes
4386,IT,28,73680,10,10,73,No
4387,Sales,24,39383,6,8,89,Yes
4388,Finance,32,44518,9,6,82,Yes
4389,Sales,37,74056,7,9,83,Yes
4390,Marketing,33,56199,8,8,54,No
4391,Marketing,42,41000,8,7,53,No
4392,HR,22,65371,8,7,70,No
4393,HR,31,63592,7,9,69,No
4394,Sales,26,71387,3,8,56,No
4395,IT,22,66923,5,10,78,No
4396,Finance,23,49735,5,10,65,No
4397,HR,25,69135,6,8,95,Yes
4398,Sales,42,40501,8,7,73,No
4399,IT,32,52921,2,9,91,No
4400,IT,24,36439,10,8,65,No
4401,Finance,38,55098,1,10,69,No
4402,Marketing,36,35092,7,6,95,Yes
4403,Sales,36,75886,3,6,96,No
4404,HR,42,68020,8,6,89,Yes
4405,IT,34,77905,2,9,74,No
4406,HR,32,39920,2,6,71,No
4407,IT,31,35227,7,9,90,Yes
4408,Sales,38,58232,3,8,76,No
4409,Marketing,28,70344,1,10,51,No
4410,Marketing,30,71771,5,6,61,No
4411,HR,24,60317,5,10,92,No
4412,Sales,44,44010,7,8,65,No
4413,IT,28,54182,7,10,73,No
4414,Marketing,22,51698,9,9,83,Yes
4415,Sales,36,39217,5,7,74,No
4416,Sales,24,59206,1,9,94,No
4417,Finance,45,50935,8,9,58,No
4418,HR,35,60460,10,10,94,Yes
4419,Sales,39,67410,4,6,67,No
4420,Finance,35,64090,7,8,54,No
4421,Marketing,26,59496,7,9,51,No
4422,Sales,41,73830,7,10,72,No
4423,IT,38,72803,9,8,57,No
4424,HR,43,76045,5,8,94,No
4425,Marketing,30,60710,10,9,82,Yes
4426,Marketing,27,68154,10,7,50,No
4427,HR,24,57826,7,8,97,Yes
4428,HR,38,72474,7,6,53,No
4429,Marketing,30,42911,3,8,82,No
4430,IT,31,43887,9,10,50,No
4431,Marketing,36,59361,7,6,79,No
4432,Marketing,41,43277,5,9,89,No
4433,Finance,32,38729,7,8,95,Yes
4434,IT,22,36920,9,7,81,Yes
4435,Finance,37,67949,10,7,94,Yes
4436,Marketing,36,56979,4,10,97,No
4437,HR,24,45646,1,6,93,No
4438,Marketing,36,53270,10,9,59,No
4439,Finance,26,79900,6,6,83,Yes
4440,Sales,22,75361,10,6,85,Yes
4441,Sales,30,58673,7,9,56,No
4442,IT,42,36749,7,9,89,Yes
4443,IT,39,71506,9,9,64,No
4444,Marketing,41,53355,6,7,84,Yes
4445,IT,23,67918,4,7,67,No
4446,Finance,29,46041,1,9,96,No
4447,HR,25,37695,3,8,74,No
4448,Marketing,43,71901,2,7,72,No
4449,Marketing,28,44294,8,9,77,No
4450,Sales,33,66462,4,9,52,No
4451,IT,35,47213,2,7,85,No
4452,Sales,37,74087,3,6,71,No
